brand,category,age_months,original_price,condition_score,condition_label,ram_gb,storage_gb,has_original_box,num_repairs,resale_price
Realme,phone,20,15300.0,85,excellent,16,512,1,0,13137.64
OnePlus,phone,30,73300.0,68,excellent,32,256,1,2,47699.98
OnePlus,phone,16,39600.0,10,poor,16,128,1,1,27552.63
Apple,laptop,50,109600.0,81,excellent,32,1024,1,0,68419.64
OnePlus,phone,16,62400.0,88,new,12,64,0,0,53721.82
Realme,phone,10,21800.0,83,excellent,32,128,1,0,20027.58
Dell,laptop,19,97100.0,8,poor,4,512,0,2,61025.92
HP,laptop,18,79400.0,54,good,64,1024,0,0,62830.83
HP,laptop,53,104600.0,26,fair,16,256,0,1,45429.45
Xiaomi,phone,34,29000.0,18,poor,12,256,1,0,18198.5
OnePlus,phone,4,77000.0,69,excellent,8,128,0,1,75325.44
OnePlus,phone,28,59100.0,21,poor,8,128,1,0,39031.19
Lenovo,laptop,50,49600.0,92,new,8,512,0,0,29807.52
Samsung,phone,56,35400.0,37,fair,12,64,1,0,16029.15
Realme,phone,23,11100.0,64,good,12,256,0,0,8707.73
Apple,phone,5,139800.0,75,excellent,6,64,1,1,133851.83
HP,laptop,31,45300.0,34,fair,8,1024,0,1,28172.23
HP,laptop,20,68800.0,92,new,64,1024,0,0,54974.37
Apple,laptop,55,146000.0,76,excellent,4,1024,1,1,74466.76
Apple,phone,17,64900.0,23,poor,8,128,1,0,48600.05
Vivo,phone,42,37100.0,49,good,6,64,1,0,21442.16
Dell,laptop,29,116800.0,48,good,64,512,0,0,77715.24
Oppo,phone,58,20300.0,48,good,16,128,1,0,9033.6
OnePlus,phone,34,37800.0,49,good,16,512,0,3,21394.95
HP,laptop,43,37500.0,24,poor,16,1024,1,1,19106.67
MSI,laptop,22,89300.0,18,poor,16,1024,0,1,58437.06
MSI,laptop,15,120500.0,35,fair,64,512,1,1,92069.23
OnePlus,phone,28,56100.0,8,poor,8,128,1,1,34797.04
Realme,phone,54,24200.0,97,new,12,128,1,0,14611.52
HP,laptop,10,97900.0,62,good,16,512,1,0,87328.54
Xiaomi,phone,60,39100.0,100,new,16,256,0,0,21955.3
Asus,laptop,1,50600.0,87,new,64,256,1,0,51151.38
Apple,phone,10,92400.0,15,poor,32,128,0,0,74592.26
MSI,laptop,27,162100.0,34,fair,64,1024,1,0,109637.88
OnePlus,phone,42,44700.0,55,good,12,512,1,1,25943.08
Vivo,phone,8,21000.0,93,new,16,512,0,3,19302.93
Vivo,phone,45,12800.0,25,poor,12,64,1,2,6040.1
MSI,laptop,3,186600.0,52,good,64,512,1,1,173663.7
HP,laptop,51,101000.0,97,new,16,512,1,0,65067.19
Dell,laptop,48,103100.0,6,poor,16,512,1,1,44823.14
Apple,phone,60,140000.0,53,good,16,128,1,0,63073.95
Asus,laptop,48,45600.0,46,good,32,1024,0,0,22849.16
Asus,laptop,7,48900.0,50,good,64,256,0,0,42299.63
Vivo,phone,8,20100.0,21,poor,6,64,0,0,16294.84
Lenovo,laptop,49,59100.0,89,new,32,256,0,0,35205.43
Samsung,phone,39,94800.0,5,poor,6,512,0,2,43315.86
Lenovo,laptop,22,62400.0,95,new,32,1024,1,0,51262.24
Apple,laptop,52,81200.0,45,fair,8,256,0,0,41152.19
Lenovo,laptop,45,59400.0,56,good,8,512,0,0,33633.77
Apple,laptop,23,170700.0,55,good,64,256,1,1,123305.3
OnePlus,phone,13,47900.0,32,fair,12,128,1,0,39171.03
Xiaomi,phone,19,35700.0,34,fair,12,256,1,0,27089.1
Xiaomi,phone,43,25300.0,73,excellent,8,64,1,0,15757.57
Vivo,phone,9,38500.0,25,poor,16,128,1,0,32770.86
Lenovo,laptop,36,83400.0,75,excellent,4,256,0,2,51935.2
Xiaomi,phone,48,19600.0,89,new,4,128,1,1,11447.55
Acer,laptop,38,71000.0,87,new,16,1024,1,1,47726.95
Acer,laptop,50,68600.0,26,fair,64,512,1,0,32844.83
HP,laptop,21,84600.0,13,poor,32,256,0,2,52225.42
Xiaomi,phone,32,25100.0,34,fair,4,128,1,2,14752.36
Acer,laptop,36,35200.0,30,fair,8,512,1,1,21335.73
OnePlus,phone,38,55600.0,88,new,8,128,1,0,37411.59
Dell,laptop,13,95000.0,25,poor,4,256,0,0,71370.61
Asus,laptop,5,47600.0,20,poor,4,256,0,0,40800.13
OnePlus,phone,39,47000.0,19,poor,16,512,1,1,25496.01
Apple,laptop,10,140700.0,23,poor,64,256,1,0,116336.45
Xiaomi,phone,56,13700.0,39,fair,12,256,1,0,6197.35
Apple,laptop,52,160100.0,98,new,16,512,1,2,91352.21
Acer,laptop,5,33900.0,80,excellent,4,256,1,0,32436.69
Vivo,phone,17,28400.0,43,fair,16,256,0,1,21579.77
OnePlus,phone,10,40200.0,81,excellent,4,256,1,1,37809.24
MSI,laptop,18,145400.0,99,new,8,512,1,0,133453.05
Vivo,phone,24,39200.0,16,poor,16,128,1,0,25175.63
OnePlus,phone,45,60600.0,78,excellent,16,128,0,1,36887.99
Lenovo,laptop,18,65200.0,16,poor,64,512,1,0,45267.67
Xiaomi,phone,58,14800.0,43,fair,32,256,1,1,6615.55
Apple,laptop,28,86000.0,7,poor,4,256,1,0,51353.14
HP,laptop,2,103700.0,16,poor,4,256,1,0,98715.4
Samsung,phone,5,93500.0,69,excellent,12,256,1,0,94343.24
MSI,laptop,46,124800.0,76,excellent,8,1024,0,1,69489.27
Lenovo,laptop,55,63000.0,82,excellent,4,256,0,0,34079.92
Acer,laptop,32,56500.0,35,fair,4,256,0,0,34688.54
Lenovo,laptop,26,47700.0,32,fair,4,256,0,0,30961.58
MSI,laptop,14,198100.0,60,good,8,512,0,0,168330.23
Oppo,phone,57,16400.0,40,fair,32,128,0,0,6927.01
Apple,laptop,18,170600.0,50,good,4,512,1,0,128409.56
Realme,phone,13,16800.0,19,poor,8,128,1,0,12950.96
Acer,laptop,10,68300.0,20,poor,32,256,0,0,55443.71
HP,laptop,17,94800.0,6,poor,4,512,0,0,64594.5
Vivo,phone,18,30700.0,93,new,8,64,0,0,26002.76
OnePlus,phone,25,74000.0,72,excellent,16,128,1,0,58120.63
Apple,phone,38,131700.0,100,new,32,256,0,0,96327.47
Realme,phone,21,31100.0,8,poor,4,64,1,2,20238.02
Apple,phone,21,115100.0,71,excellent,6,64,1,0,92225.17
MSI,laptop,14,157700.0,30,fair,8,512,0,0,124734.06
Oppo,phone,17,19500.0,41,fair,32,128,1,0,15506.33
Dell,laptop,19,60000.0,10,poor,8,1024,0,0,40073.64
Apple,laptop,57,178000.0,91,new,8,512,0,0,95100.94
Oppo,phone,57,30200.0,71,excellent,6,64,1,0,15560.78
HP,laptop,20,91100.0,100,new,32,256,1,0,79516.35
Vivo,phone,26,27100.0,13,poor,6,512,1,1,16397.61
Dell,laptop,11,115400.0,91,new,64,1024,1,0,109378.08
Vivo,phone,37,14600.0,89,new,32,512,1,0,9989.83
Apple,laptop,2,142700.0,10,poor,8,256,1,0,134323.24
Asus,laptop,18,51400.0,54,good,16,512,0,0,41293.86
MSI,laptop,58,89300.0,89,new,8,1024,0,0,46429.85
Realme,phone,41,10900.0,37,fair,8,128,1,0,6567.72
Apple,laptop,51,119000.0,74,excellent,32,256,1,0,70577.76
HP,laptop,57,39800.0,51,good,16,256,1,0,19499.14
Apple,phone,30,140700.0,11,poor,12,256,0,0,83382.62
Vivo,phone,50,27800.0,10,poor,6,512,0,0,11971.81
Asus,laptop,43,84000.0,33,fair,4,256,0,0,46267.89
Apple,phone,6,69200.0,20,poor,6,64,0,1,56225.35
Acer,laptop,32,59900.0,40,fair,64,1024,0,2,35836.37
Vivo,phone,47,35400.0,25,poor,6,64,0,0,16781.19
Acer,laptop,39,88000.0,28,fair,32,256,1,0,51970.66
Asus,laptop,20,36500.0,70,excellent,16,1024,0,0,29485.81
Acer,laptop,40,37100.0,28,fair,8,1024,0,0,20155.18
Samsung,phone,17,63300.0,55,good,4,128,1,0,51533.5
HP,laptop,32,79700.0,67,excellent,16,1024,1,0,56225.86
HP,laptop,38,81500.0,35,fair,64,512,1,1,48065.31
Lenovo,laptop,4,56600.0,91,new,16,512,0,0,54330.24
Samsung,phone,35,55600.0,70,excellent,32,64,0,0,38087.23
Vivo,phone,11,29600.0,65,good,32,64,1,0,27148.77
Samsung,phone,3,75700.0,31,fair,16,64,0,0,72492.34
Dell,laptop,44,66100.0,18,poor,8,1024,1,0,35451.93
Apple,laptop,47,150000.0,99,new,4,512,0,0,96121.25
Asus,laptop,45,52700.0,94,new,64,1024,1,0,35918.26
Lenovo,laptop,25,88300.0,6,poor,4,256,1,3,48851.29
Asus,laptop,35,129100.0,22,poor,16,256,1,0,73794.35
Dell,laptop,16,98800.0,36,fair,32,256,1,0,80830.7
Oppo,phone,35,35800.0,55,good,16,256,1,0,23124.94
Realme,phone,29,27300.0,57,good,12,128,0,0,18817.56
Apple,laptop,35,130400.0,50,good,4,512,0,1,75997.5
Dell,laptop,16,97000.0,18,poor,16,1024,1,0,74742.68
HP,laptop,49,68000.0,5,poor,8,256,0,2,24187.97
OnePlus,phone,50,43300.0,29,fair,16,64,1,0,21614.16
Xiaomi,phone,16,23800.0,95,new,4,256,0,0,20948.93
Dell,laptop,54,86900.0,89,new,64,512,1,0,50173.03
Samsung,phone,22,63600.0,81,excellent,8,128,1,1,48540.97
Acer,laptop,6,38500.0,70,excellent,64,256,0,3,34665.59
Realme,phone,6,9800.0,81,excellent,16,64,0,0,9407.58
Apple,laptop,33,92200.0,86,new,64,512,1,2,62838.21
HP,laptop,39,92700.0,43,fair,8,256,0,0,54116.71
Oppo,phone,37,15300.0,44,fair,4,256,1,1,9523.22
Dell,laptop,22,109900.0,9,poor,16,512,1,2,64865.34
Acer,laptop,59,25800.0,80,excellent,16,256,0,1,12495.95
OnePlus,phone,13,78100.0,39,fair,32,128,1,1,60913.34
Samsung,phone,1,74100.0,77,excellent,12,256,0,1,72019.0
Dell,laptop,48,52900.0,82,excellent,32,256,0,0,30258.5
HP,laptop,44,89600.0,10,poor,64,256,1,1,40946.73
Samsung,phone,41,99100.0,55,good,32,256,0,0,57002.41
OnePlus,phone,18,73500.0,36,fair,4,512,1,0,57131.33
Xiaomi,phone,8,10200.0,94,new,4,256,0,0,9581.1
Apple,laptop,13,199800.0,21,poor,32,1024,1,0,152613.18
Acer,laptop,56,28900.0,46,good,4,256,0,0,12960.04
Samsung,phone,55,86400.0,13,poor,4,64,1,0,38215.4
Samsung,phone,46,67400.0,48,good,12,256,0,0,35934.56
Asus,laptop,29,122000.0,77,excellent,32,1024,0,0,93012.79
Samsung,phone,51,97000.0,5,poor,12,64,0,1,38927.89
Dell,laptop,41,70500.0,72,excellent,16,1024,0,0,42905.3
OnePlus,phone,1,40400.0,12,poor,6,64,0,1,34495.28
HP,laptop,20,75300.0,29,fair,4,1024,1,0,57910.78
Asus,laptop,13,77900.0,12,poor,64,1024,1,0,60646.27
Samsung,phone,59,68900.0,60,good,6,128,1,0,31815.15
Vivo,phone,25,16600.0,86,new,12,64,1,0,13007.14
MSI,laptop,46,192300.0,89,new,64,256,0,1,111602.37
MSI,laptop,19,195400.0,28,fair,8,1024,0,0,145191.68
Samsung,phone,55,44000.0,43,fair,4,256,0,1,18237.64
Apple,phone,36,63000.0,76,excellent,6,64,1,0,43512.45
Dell,laptop,3,42900.0,98,new,64,1024,0,0,41587.69
Realme,phone,23,10600.0,21,poor,16,512,0,0,6909.37
Dell,laptop,45,76800.0,26,fair,16,512,0,3,32620.56
HP,laptop,23,100300.0,97,new,32,1024,1,0,86269.8
Asus,laptop,27,81600.0,24,poor,8,256,0,0,51871.59
Apple,phone,8,125200.0,10,poor,12,128,1,2,97256.88
Samsung,phone,8,65500.0,67,excellent,16,64,1,2,58751.25
Lenovo,laptop,24,67500.0,7,poor,64,256,0,0,43551.48
Acer,laptop,34,78600.0,34,fair,4,1024,0,0,49757.35
Oppo,phone,25,17800.0,73,excellent,4,64,1,2,12534.55
Samsung,phone,54,37400.0,30,fair,32,512,1,1,16872.76
MSI,laptop,53,175300.0,92,new,8,1024,0,0,102833.78
Apple,laptop,60,198900.0,51,good,32,1024,1,0,93421.18
HP,laptop,16,84900.0,37,fair,32,256,1,2,63585.95
Realme,phone,3,26700.0,99,new,8,128,1,2,27390.8
Lenovo,laptop,27,72900.0,67,excellent,8,1024,1,3,48288.12
OnePlus,phone,58,27500.0,54,good,16,128,0,0,12594.94
Xiaomi,phone,21,11200.0,84,excellent,16,128,1,1,8663.85
OnePlus,phone,35,75200.0,91,new,4,64,0,0,52727.03
Samsung,phone,26,91000.0,65,good,32,256,0,0,69233.14
Acer,laptop,36,42300.0,13,poor,32,512,1,0,23425.64
Asus,laptop,55,51000.0,38,fair,4,1024,0,0,23913.91
Vivo,phone,12,36500.0,97,new,12,128,0,0,32647.44
Oppo,phone,36,27900.0,63,good,16,256,0,2,17267.49
HP,laptop,30,107200.0,97,new,16,1024,0,3,74618.96
Acer,laptop,45,46700.0,62,good,32,1024,1,0,27674.92
MSI,laptop,8,72800.0,57,good,4,1024,0,0,67213.92
MSI,laptop,58,140200.0,60,good,32,1024,0,0,68951.37
Lenovo,laptop,49,46000.0,70,excellent,64,512,0,1,23482.95
Apple,phone,56,77000.0,91,new,8,512,1,1,40215.95
MSI,laptop,10,180500.0,34,fair,4,1024,0,0,145422.03
Vivo,phone,22,14400.0,50,good,4,128,0,1,10436.03
Xiaomi,phone,26,38200.0,76,excellent,32,128,1,1,29985.53
Acer,laptop,1,69700.0,60,good,8,512,0,0,66571.93
Realme,phone,44,10500.0,45,fair,12,512,1,1,5961.75
Xiaomi,phone,15,31700.0,45,fair,8,128,0,1,23434.51
HP,laptop,1,108800.0,27,fair,8,1024,0,0,100901.86
MSI,laptop,27,114500.0,95,new,16,1024,0,0,92320.21
OnePlus,phone,34,73000.0,88,new,12,512,0,0,53007.55
Asus,laptop,57,56600.0,12,poor,32,1024,0,1,20061.69
Apple,phone,48,125600.0,43,fair,6,256,1,0,66073.95
OnePlus,phone,47,63200.0,57,good,8,256,0,0,36628.22
Xiaomi,phone,33,16200.0,67,excellent,16,256,0,0,11478.6
Vivo,phone,34,13800.0,53,good,16,64,0,1,8644.07
Apple,laptop,46,105900.0,99,new,32,256,1,0,72779.72
HP,laptop,38,104000.0,18,poor,64,256,0,0,57819.61
Dell,laptop,16,47100.0,6,poor,8,1024,1,0,35594.11
Apple,phone,32,118500.0,45,fair,6,128,0,1,72130.58
Realme,phone,12,20900.0,99,new,12,256,1,1,19219.0
MSI,laptop,34,68600.0,26,fair,32,512,0,0,41215.67
Realme,phone,8,34100.0,97,new,32,64,1,0,35324.74
Dell,laptop,13,105100.0,89,new,32,1024,1,2,88781.75
OnePlus,phone,34,67400.0,85,excellent,16,64,1,0,50461.79
MSI,laptop,48,143000.0,96,new,4,256,1,1,85264.28
Vivo,phone,47,29800.0,49,good,12,128,0,2,13837.02
MSI,laptop,43,155500.0,36,fair,8,512,1,0,85494.9
HP,laptop,45,64000.0,44,fair,16,1024,0,2,32446.65
Dell,laptop,45,65600.0,34,fair,32,256,1,2,32605.41
Apple,laptop,43,165900.0,74,excellent,8,256,0,0,102704.17
Oppo,phone,52,17700.0,57,good,32,128,0,1,8839.91
Dell,laptop,26,83100.0,69,excellent,8,1024,0,1,56878.92
Samsung,phone,14,91200.0,5,poor,32,128,0,0,66917.31
Apple,phone,10,112800.0,62,good,32,64,1,2,93848.96
HP,laptop,1,103800.0,32,fair,4,512,1,0,105501.03
Oppo,phone,3,31800.0,39,fair,12,512,0,0,28375.89
OnePlus,phone,51,36700.0,13,poor,8,512,0,0,15789.5
Apple,laptop,15,177700.0,98,new,64,256,0,0,159294.28
Acer,laptop,50,39300.0,46,good,64,1024,1,0,21059.83
Apple,laptop,24,101100.0,62,good,16,512,1,2,74280.25
Samsung,phone,37,24000.0,82,excellent,8,512,1,0,16101.1
Samsung,phone,41,22700.0,50,good,16,64,1,0,13348.04
HP,laptop,53,93500.0,17,poor,16,512,1,0,43509.4
MSI,laptop,60,65000.0,51,good,8,512,1,0,31047.79
OnePlus,phone,32,37100.0,87,new,12,256,1,1,27496.59
Lenovo,laptop,50,48200.0,87,new,4,256,0,0,29854.69
Realme,phone,11,16900.0,43,fair,12,512,0,2,13149.46
Apple,laptop,27,193900.0,79,excellent,64,256,1,0,152745.15
OnePlus,phone,59,51200.0,42,fair,32,64,0,2,19086.37
Apple,phone,13,69000.0,12,poor,16,256,0,2,45361.67
Realme,phone,30,16700.0,47,good,4,512,1,0,11403.53
Oppo,phone,54,10600.0,91,new,16,256,0,0,6271.4
Dell,laptop,14,88200.0,38,fair,4,256,0,0,66069.66
Realme,phone,18,7000.0,83,excellent,4,128,0,0,5981.29
Apple,phone,23,72200.0,85,excellent,8,256,0,0,55767.35
Lenovo,laptop,24,55700.0,89,new,64,256,1,3,39994.53
MSI,laptop,54,117500.0,76,excellent,32,256,0,0,64774.46
Realme,phone,34,33900.0,91,new,4,64,0,0,23461.32
Lenovo,laptop,59,94800.0,55,good,64,1024,1,3,35922.65
Lenovo,laptop,29,32200.0,86,new,16,1024,1,0,23777.64
Asus,laptop,53,64200.0,100,new,64,1024,0,0,39341.0
Acer,laptop,46,26000.0,43,fair,32,1024,1,0,14530.11
MSI,laptop,33,102900.0,80,excellent,16,256,0,0,71340.98
OnePlus,phone,56,59500.0,77,excellent,32,512,0,0,30502.62
Oppo,phone,32,17200.0,50,good,12,128,0,0,11164.28
Xiaomi,phone,47,16800.0,29,fair,12,512,1,0,8879.75
Samsung,phone,29,49100.0,24,poor,8,64,1,0,31615.0
Xiaomi,phone,53,15400.0,72,excellent,32,512,0,0,8256.48
Samsung,phone,19,99000.0,28,fair,8,64,1,1,67175.89
Lenovo,laptop,4,36400.0,91,new,8,512,1,0,35713.44
Realme,phone,54,25200.0,45,fair,8,256,0,0,12513.04
Oppo,phone,55,29500.0,94,new,8,512,0,0,15922.89
MSI,laptop,41,131700.0,36,fair,8,512,0,1,72143.64
Dell,laptop,43,114500.0,75,excellent,16,512,1,0,71876.23
HP,laptop,53,63300.0,97,new,16,1024,1,0,39815.04
Acer,laptop,6,31200.0,37,fair,16,1024,1,0,29079.14
Lenovo,laptop,47,30600.0,22,poor,16,256,1,1,14033.32
Oppo,phone,36,27400.0,98,new,8,512,0,0,20032.5
OnePlus,phone,48,69900.0,41,fair,8,256,0,0,37696.95
Acer,laptop,35,68900.0,50,good,8,1024,0,0,44688.25
OnePlus,phone,58,50100.0,82,excellent,6,256,0,1,25025.73
Oppo,phone,17,36600.0,40,fair,6,512,1,1,28728.71
Oppo,phone,25,16700.0,97,new,6,256,0,0,13490.66
Realme,phone,56,29400.0,25,poor,4,512,0,0,11713.47
Samsung,phone,5,88500.0,32,fair,4,512,0,1,79070.08
Acer,laptop,45,66700.0,27,fair,16,1024,1,0,34003.65
Vivo,phone,10,27800.0,7,poor,6,64,0,0,22147.42
OnePlus,phone,52,67300.0,31,fair,16,128,0,1,27917.35
MSI,laptop,8,170700.0,37,fair,32,512,1,0,143026.81
Dell,laptop,55,64900.0,64,good,16,1024,0,1,31886.6
Samsung,phone,19,43100.0,93,new,6,512,1,0,39002.43
Realme,phone,1,17000.0,88,new,12,64,0,0,17424.4
HP,laptop,17,90800.0,85,excellent,4,1024,0,0,73837.54
Samsung,phone,33,38400.0,36,fair,16,512,0,1,23145.58
MSI,laptop,58,144000.0,81,excellent,64,256,1,0,77193.17
Dell,laptop,52,62500.0,20,poor,16,1024,1,0,27663.71
Apple,laptop,59,139600.0,56,good,16,512,0,0,66201.77
Acer,laptop,50,84200.0,80,excellent,32,256,1,0,47976.63
Realme,phone,18,32400.0,90,new,16,256,1,1,27391.75
Samsung,phone,8,29100.0,89,new,12,256,0,2,25801.46
HP,laptop,36,32200.0,54,good,64,1024,0,0,20209.12
Xiaomi,phone,23,28100.0,78,excellent,6,128,1,0,22692.37
Apple,laptop,19,139700.0,25,poor,16,256,1,0,104051.66
HP,laptop,48,36600.0,51,good,8,256,1,0,20610.18
Samsung,phone,34,55100.0,79,excellent,8,128,1,0,39609.72
Vivo,phone,58,12700.0,76,excellent,12,128,1,0,6857.07
Realme,phone,17,15600.0,25,poor,12,64,0,1,11057.1
Asus,laptop,33,58300.0,88,new,8,512,1,0,45332.04
Vivo,phone,30,12400.0,74,excellent,6,256,1,0,9395.57
MSI,laptop,4,71900.0,16,poor,16,256,1,0,66019.2
Lenovo,laptop,3,39100.0,12,poor,4,1024,0,1,33243.06
Realme,phone,28,29900.0,17,poor,32,512,0,0,17871.52
Dell,laptop,32,82700.0,42,fair,16,1024,1,0,57304.76
Samsung,phone,41,85000.0,65,good,4,128,1,0,51572.01
Acer,laptop,2,37900.0,10,poor,64,256,0,0,34385.25
MSI,laptop,43,197000.0,33,fair,32,1024,0,1,101092.99
Lenovo,laptop,22,34200.0,54,good,4,512,0,0,26465.88
OnePlus,phone,1,32700.0,49,good,16,512,1,0,31359.61
Apple,phone,10,89100.0,32,fair,16,64,1,0,72813.22
Asus,laptop,57,42200.0,47,good,4,512,0,0,19047.21
Asus,laptop,15,54400.0,62,good,8,1024,1,0,46917.32
Samsung,phone,46,20600.0,5,poor,8,64,1,0,9642.71
Asus,laptop,47,127600.0,23,poor,64,1024,1,3,54621.1
Apple,laptop,12,85100.0,22,poor,32,1024,0,0,67179.27
OnePlus,phone,21,30200.0,48,good,8,128,1,0,23011.51
Apple,phone,51,106400.0,21,poor,6,64,1,1,47838.51
Lenovo,laptop,47,96600.0,54,good,16,512,1,0,55376.76
Xiaomi,phone,59,11100.0,44,fair,16,256,0,0,4556.6
Apple,phone,26,55400.0,90,new,12,128,0,0,44055.17
Dell,laptop,33,37700.0,9,poor,8,1024,1,0,22494.28
Realme,phone,43,15700.0,50,good,12,512,0,0,9044.73
Xiaomi,phone,6,31800.0,12,poor,12,128,0,0,25537.46
MSI,laptop,11,77600.0,69,excellent,8,512,0,3,60194.74
HP,laptop,16,60500.0,38,fair,8,512,1,0,49350.74
Acer,laptop,49,52700.0,31,fair,16,512,0,0,25051.65
MSI,laptop,46,150700.0,49,good,8,1024,1,0,82961.4
OnePlus,phone,3,66100.0,54,good,16,512,0,0,61642.73
Asus,laptop,40,94300.0,21,poor,16,512,1,3,45012.27
Oppo,phone,45,39800.0,12,poor,32,512,1,0,20054.27
Oppo,phone,49,40500.0,78,excellent,16,64,0,0,23013.01
Realme,phone,2,7200.0,83,excellent,32,256,1,0,6944.36
Vivo,phone,5,36500.0,28,fair,32,512,1,0,34116.73
Realme,phone,11,22100.0,32,fair,12,128,0,0,17895.28
Samsung,phone,43,67700.0,41,fair,6,128,1,0,40324.72
Xiaomi,phone,20,19800.0,6,poor,4,256,1,0,13618.12
Realme,phone,19,23700.0,33,fair,12,64,0,0,17050.71
Realme,phone,52,28400.0,95,new,12,512,1,0,16904.36
Lenovo,laptop,43,34800.0,43,fair,32,256,0,1,17581.46
Acer,laptop,35,36200.0,46,good,4,256,1,0,23048.34
Lenovo,laptop,28,83000.0,85,excellent,4,1024,0,0,60263.89
Asus,laptop,53,71100.0,38,fair,64,256,1,3,29023.29
Asus,laptop,11,46100.0,79,excellent,4,1024,1,0,40207.73
Asus,laptop,7,100100.0,77,excellent,64,256,0,0,94303.78
HP,laptop,28,82700.0,68,excellent,32,256,1,0,63883.76
HP,laptop,47,60800.0,12,poor,16,256,1,1,28701.1
Realme,phone,56,10800.0,78,excellent,16,512,0,0,5905.39
Realme,phone,2,23300.0,18,poor,4,256,0,0,20183.75
Acer,laptop,48,40000.0,21,poor,64,1024,0,0,18530.78
Oppo,phone,16,20300.0,8,poor,4,256,0,2,13684.82
MSI,laptop,44,164500.0,39,fair,8,256,1,0,89664.58
Apple,laptop,21,87000.0,52,good,8,256,1,0,70034.11
Dell,laptop,52,44900.0,66,excellent,64,1024,0,0,23155.19
MSI,laptop,39,100700.0,37,fair,4,512,0,0,57123.36
Apple,phone,54,128600.0,59,good,12,128,1,0,66430.85
Acer,laptop,5,83700.0,89,new,8,1024,1,0,83045.56
Apple,laptop,55,142500.0,56,good,32,1024,1,0,75134.2
Apple,laptop,58,170000.0,42,fair,4,512,1,0,78275.44
Dell,laptop,58,76300.0,99,new,64,256,0,3,34455.38
Vivo,phone,20,33500.0,48,good,32,256,1,0,25879.32
Asus,laptop,32,92300.0,67,excellent,16,1024,0,0,63885.16
Samsung,phone,27,84400.0,43,fair,12,512,1,1,56415.41
Xiaomi,phone,59,31000.0,31,fair,6,128,1,0,13047.05
MSI,laptop,54,95900.0,86,new,8,256,1,0,57049.26
OnePlus,phone,19,55000.0,69,excellent,16,128,0,1,42869.03
Realme,phone,4,16400.0,96,new,32,64,1,1,16047.22
Oppo,phone,50,22000.0,8,poor,12,256,1,0,9894.54
Asus,laptop,39,59000.0,68,excellent,16,256,0,0,39343.51
MSI,laptop,45,178400.0,52,good,64,512,1,0,108293.91
Apple,laptop,45,179700.0,9,poor,16,512,0,3,66658.66
Realme,phone,41,17500.0,60,good,12,256,0,1,9797.41
OnePlus,phone,30,26600.0,32,fair,8,256,0,0,16894.34
Realme,phone,48,9500.0,87,new,8,64,1,0,5782.04
Lenovo,laptop,32,82700.0,68,excellent,8,256,0,0,59057.14
Oppo,phone,9,30100.0,18,poor,8,64,1,0,25573.45
Samsung,phone,1,39200.0,94,new,8,64,0,1,38388.68
Acer,laptop,43,34200.0,40,fair,64,512,0,1,18627.76
OnePlus,phone,58,73500.0,67,excellent,4,512,0,0,34551.41
Dell,laptop,21,105300.0,9,poor,32,256,0,0,68141.85
Asus,laptop,60,97200.0,52,good,4,256,0,3,32746.13
HP,laptop,41,79300.0,77,excellent,8,512,1,2,47466.99
MSI,laptop,30,156200.0,91,new,8,1024,0,0,116931.62
Dell,laptop,29,92700.0,20,poor,32,256,0,0,57333.33
Realme,phone,13,24400.0,86,new,32,64,0,1,20166.24
Oppo,phone,46,14800.0,53,good,8,128,1,1,7926.31
Apple,laptop,2,94800.0,86,new,16,256,1,1,98686.16
MSI,laptop,49,164200.0,88,new,32,1024,1,3,88875.81
Lenovo,laptop,57,99400.0,57,good,64,512,1,0,49881.7
HP,laptop,47,103600.0,15,poor,64,256,1,0,52380.53
Dell,laptop,58,76900.0,66,excellent,8,1024,1,0,39926.44
Dell,laptop,40,109700.0,29,fair,16,1024,1,0,61486.19
Samsung,phone,54,29900.0,7,poor,6,512,0,1,11039.49
Vivo,phone,50,12500.0,89,new,4,128,0,1,7077.23
Acer,laptop,10,75400.0,26,fair,16,1024,0,0,63007.61
Apple,laptop,59,170000.0,85,excellent,4,256,0,0,86893.49
Apple,laptop,8,101000.0,82,excellent,64,512,1,0,96943.06
MSI,laptop,29,183300.0,17,poor,64,512,1,0,111446.86
MSI,laptop,40,84700.0,44,fair,16,512,1,0,53208.82
Apple,phone,44,62400.0,82,excellent,6,256,1,0,38982.36
Asus,laptop,33,102500.0,23,poor,32,256,1,0,62291.25
Asus,laptop,31,48900.0,85,excellent,8,512,0,0,37645.29
Lenovo,laptop,9,99900.0,34,fair,4,256,1,0,87772.75
Apple,phone,36,104000.0,100,new,4,64,0,0,78506.34
Vivo,phone,1,33300.0,55,good,4,512,1,0,34390.7
Xiaomi,phone,20,24400.0,93,new,6,256,1,0,20015.58
MSI,laptop,9,60100.0,79,excellent,32,512,1,0,57799.01
Samsung,phone,27,26500.0,56,good,12,512,0,0,19339.6
Apple,phone,44,65400.0,16,poor,6,512,1,0,33241.45
Oppo,phone,17,35500.0,99,new,8,256,1,1,30579.61
Acer,laptop,35,75000.0,39,fair,32,512,1,0,46845.04
Samsung,phone,11,75600.0,25,poor,12,512,1,0,59159.95
MSI,laptop,24,164000.0,48,good,4,256,0,1,110140.92
Vivo,phone,47,23400.0,95,new,4,128,0,0,14146.53
